출원번호,일련번호,특허유형
1020090013230,2002620640000,Y1
1020060115548,2002579640000,Y1
1020060115548,2003660970000,Y1
1020060115548,2003660980000,Y1
1020060115548,2000097320000,Y1
1020210077365,1020150033110,A
1020210077365,1020150110437,A
1020200052076,1020010090393,A
1020200052076,1020180097682,A
1020190164666,1020090083829,A
1020090091098,2004149510000,Y1
1020090091098,2004315250000,Y1
1020090091098,2019910001229,Y1
1020090091098,2019880000453,Y1
1020100076837,1009603610000,B1
1020120033076,1008749860000,B1
1020120033076,1020110033467,A
1020120033076,2003112710000,Y1
1020120033076,2004182130000,Y1
1020160024617,2002071830000,Y1
1020160024617,1020110137118,A
1020080055477,2004047040000,Y1
1020080127835,1020080028733,A
1020080127835,2019990036186,U
1020060080285,2004050160000,Y1
1020100019210,2002295400000,Y1
1020110107529,1010261910000,B1
1020110107529,1020070081264,A
1020110107529,1020090125734,A
1020130035190,1010776000000,B1
1020130035190,2003767220000,Y1
1020080116989,1006865940000,B1
1020080116989,1020080079851,A
1020080116989,2004331100000,Y1
1020080003110,1020050070671,A
1020100069252,1020090121162,A
1020100069252,1020040107168,A
1020100069252,1002491040000,B1
1020080032481,1019980033718,A
1020080032481,2002805550000,Y1
1020080032481,2020000001082,U
1020080032481,1020020028058,A
1020080032481,2019980009066,U
1020110048554,2002056280000,Y1
1020140186309,2020110011328,U
1020140068400,2003106850000,Y1
1020140068400,2004687210000,Y1
1020140068400,1002555440000,B1
1020140068400,1009698150000,B1
1020070040947,1020060033771,A
1020070040947,1020050043445,A
1020070040947,2003291230000,Y1
1020070040947,102006002215,A
1020120133396,1020120045248,A
1020120133396,1020100128374,A
1020120133396,1020020085186,A
1020120133396,1020060092455,A
1020160027501,1012922620000,B1
1020160027501,1013884850000,B1
1020160027501,1020030032654,A
1020160027501,1020140100318,A
1020210014302,1020190142280,A
1020210014302,1020200042207,A
1020060082421,1019990024575,A
1020060082421,2002407940000,Y1
1020060082421,2002909930000,Y1
1020060082421,2003926190000,Y1
1020060082421,2003939100000,Y1
1020050107906,1019990027493,A
1020050107906,1020000009684,A
1020050107906,1020050078338,A
1020050107906,1020060033611,A
1020060119952,,20-286782 Y1
1020060119952,,20-240795 Y1
1020060119952,,20-407000 Y1
1020080065412,,20-0259473 Y1
1020120113191,1011667710000,B1
1020120113191,2004307010000,Y1
1020120113192,1020060030805,A
1020120113192,2004307010000,Y1
1020210014803,1021909060000,B1
1020180109601,2003391170000,Y1
1020180061071,1020160005546,A
1020180061071,2019940001554,U
1020180061071,2019990029813,U
1020210145839,1020190081208,A
1020210145839,1020190013547,A
1020170060678,1019900002143,B1
1020170060678,1006768680000,B1
1020170060678,1020140094682,A
1020170035305,2003628750000,Y1
1020170035305,2004391870000,Y1
1020170035305,1020160118705,A
1020110023363,1001392830000,B1
1020110023363,1019950026993,A
1020110023363,1020050048330,A
1020090133839,1004741770000,B1
1020090133839,1008994050000,B1
1020090133839,1020070071474,A
1020150129345,2020140002920,U
1020210058762,1017005340000,B1
1020210058762,1018603260000,B1
1020210058762,1021603050000,B1
1020130104959,1007637820000,B1
1020130104959,1020100065496,A
1020130104959,1020130033057,A
1020130104959,2004426930000,Y1
1020190060315,1012337500000,B1
1020190060315,2004387150000,Y1
1020190060315,2020140004692,U
1020210112964,1015800550000,B1
1020210112964,2020160004044,U
1020090029704,1003118760000,B1
1020090029704,1008274690000,B1
1020090029704,1020090025325,A
1020080105006,1007503750000,B1
1020080105006,1020020023092,A
1020080105006,2019920012739,U
1020190050255,1013174410000,B1
1020190050255,1020190023452,A
1020090083803,1020000007328,A
1020090083803,2001763810000,Y1
1020090083803,2003079160000,Y1
1020130154172,1020130094924,A
1020130154172,1020100020990,A
1020060027188,1019860001995,A
1020060027188,1019940001355,B1
1020060027188,1020010026762,A
1020060027188,2003820360000,Y1
1020190071366,1012494330000,B1
1020190071366,1020050052773,A
1020190071366,1020100038479,A
1020190071366,1020110099531,A
1020190071366,1020130061755,A
1020160054515,1020120019284,A
1020160054515,1007984580000,B1
1020160054515,1008537670000,B1
1020160054515,1008297160000,B1
1020160054515,1014781670000,B1
1020160087629,2019900001612,Y1
1020160087629,2004796000000,Y1
1020150187718,1015211280000,B1
1020150187718,1020090126924,A
1020160014096,1020120105073,A
1020160014096,1020130051747,A
1020130019152,1019980074243,A
1020130019152,1008664170000,B1
1020130019152,2019920007176,Y1
1020130019152,1020070073722,A
1020180089292,1014020050000,B1
1020180089292,1020150118283,A
1020180089292,1020170022808,A
1020180089292,1020180029958,A
1020180089292,1008801530000,B1
1020180089292,1020130106057,A
1020180089292,1020190049842,A
1020220076575,2002197440000,Y1
1020220076575,2003450820000,Y1
1020220076575,1018352690000,B1
1020220076575,1020160006530,A
1020090133837,1020030090911,A
1020090133837,1020080056364,A
1020060133953,2019890003033,U
1020060133953,2019930009173,U
1020060133953,2019910014441,U
1020190038237,1020060086727,A
1020190038237,2019900003381,U
1020190038237,1007795160000,B1
1020190038237,2020160003808,U
1020150127789,2003723010000,Y1
1020080091474,1005702860000,B1
1020080091474,1019980054867,A
1020080091474,2001581430000,Y1
1020080091474,2019980012319,U
1020160078651,1011121220000,B1
1020160078651,1020090073790,A
1020170109255,1009751040000,B1
1020170109255,1017616430000,B1
1020170109255,1020020089964,A
1020170109255,1020090043361,A
1020170109255,1020150108199,A
1020190020896,1019272640000,B1
1020090133840,2003006200000,Y1
1020090133840,1020070071476,A
1020090133840,1019990012712,A
1020090133840,1020010073820,A
1020150141313,2002316950000,Y1
1020150141313,2001932220000,Y1
1020150141313,1020140091423,A
1020150141313,2019980040778,U
1020150141313,1020050059264,A
1020150141313,2002071920000,Y1
1020140033315,1020090083766,A
1020140033315,1020140032108,A
1020140033315,2004505390000,Y1
1020140033315,1007317900000,B1
1020140061514,1020060083522,A
1020140061514,2003253950000,Y1
1020140061514,1020100083897,A
1020140061514,1019950033321,A
1020140061514,1008067620000,B1
1020140061514,1005691550000,B1
1020120080136,1020110097206,A
1020120080136,1010075860000,B1
1020120080136,1004954250000,B1
1020120080136,1020110120636,A
1020210177236,1003319830000,B1
1020210177236,2002753440000,Y1
1020220007972,1020110040755,A
1020220007972,2019910017151,U
1020140173925,2019980009069,U
1020140022993,1020120085443,A
1020170112047,2019940000416,Y1
1020170111595,1017385630000,B1
1020170111595,1016687260000,B1
1020140026549,2004629340000,Y1
1020140026549,2004684000000,Y1
1020140026549,2004340720000,Y1
1020110022684,1020000050726,A
1020110022684,1007807000000,B1
1020110022684,2019850000555,U
1020110022684,1020100035367,A
1020060013095,1002319760000,B1
1020060013095,1020020030942,A
1020150045382,1020110077310,A
1020150045382,2020110001188,U
1020150045382,1005904800000,B1
1020210046878,1020120129646,A
1020210046878,2002028930000,Y1
1020210080977,1019960008258,A
1020210080977,2002305390000,Y1
1020210080977,2003740850000,Y1
1020070013992,1007391220000,B1
1020070013992,1020010045377,A
1020150190872,1010870630000,B1
1020150190872,2019990035556,U
1020150190872,2020110001910,U
1020150190872,1008138040000,B1
1020160046414,1020120070688,A
1020160046414,1020020069332,A
1020160046414,1020070041799,A
1020160046414,1016065180000,B1
1020160046414,2003818900000,Y1
1020160046414,2020160004099,U
1020190127105,1006793400000,B1
1020190127105,1010061460000,B1
1020190127105,1020050087575,A
1020190127105,1020100019045,A
1020190127105,2003818900000,Y1
1020090130785,1020010008335,A
1020090130785,2019850002791,U
1020090130785,2019990034256,U
1020130035772,1020100035470,A
1020090021416,2003862330000,Y1
1020090021416,2019980009070,U
1020110041419,1007656890000,B1
1020110006768,1020100035367,A
1020110006768,2002100670000,Y1
1020110006768,2020100004200,U
1020070055012,,10-2006-0042590 A
1020070055012,,10-2004-0037704 A
1020070055012,,10-2006-0110303 A
1020070055012,,20-0307716 Y1
1020070055012,,10-2005-0052407 A
1020070055012,,10-2005-0023501 A
1020070055012,,10-2004-0092903 A
1020070055012,,10-2006-0118822 A
1020070055012,,10-2006-0053452 A
1020120133381,2004038090000,Y1
1020120133381,2020090013048,U
1020120133381,1020020034332,A
1020120067047,2004294050000,Y1
1020120067047,2019960035175,U
1020120067047,2019990040468,U
1020100104106,1020100044719,A
1020100104106,1019960018312,A
1020100104106,1020090083766,A
1020100104106,1020100097254,A
1020080027031,1005664800000,B1
1020080027031,2004024530000,Y1
1020080027031,2019990037631,U
1020130055153,1011453590000,B1
1020130055153,2020120007816,U
1020090013318,1004926250000,B1
1020090013318,1007318300000,B1
1020090113204,1019920012833,A
1020090113204,1019930002751,A
1020090113204,1019910018739,A
1020090113204,2019930015103,U
1020070041765,,20-0362875 Y1
1020070041765,,20-1998-0019156 U
1020070041765,,20-0327951 Y1
1020070041765,,20-0195713 Y1
1020060132247,2004000230000,Y1
1020080089303,2001882640000,Y1
1020080089303,1007028550000,B1
1020080089303,1007514850000,B1
1020060080283,200405016Y1,
1020070004320,,10-2003-0029072 A
1020070004320,,10-2005-0088858 A
1020070004320,,10-2006-0058213 A
1020070004320,,20-0385593 Y1
1020070004320,,20-0304191 Y1
1020070004320,,20-0345082 Y1
1020070004320,,20-1981-0000762 Y1
1020070004320,,20-1986-0002508 Y1
1020070004320,,10-2002-0025922 A
1020130017347,1010796680000,B1
1020130017347,1020100083441,A
1020080072199,1005301860000,B1
1020080072199,1020040045948,A
1020080072199,2002319280000,Y1
1020060107867,1019920021928,A
1020060107867,2002087030000,Y1
1020060107867,2004034450000,Y1
1020060107867,2004277460000,Y1
1020060107867,2019990038050,U
1020020020813,,20-2000-0021319 U
1020020020813,,20-1991-0008814 Y1
1020020020813,,10-2000-0059598 A
1020020020813,,10-2000-0072198 A
1020220038063,1020160129280,A
1020220038063,2020000010840,U
1020130148938,1020060028593,A
1020130148938,2002636770000,Y1
1020130148938,2004282930000,Y1
1020120083148,1011517170000,B1
1020120083148,2019870012523,U
1020120083148,1006477830000,B1
1020180043307,2020120006744,U
1020180043307,1015977360000,B1
1020180043307,1020120040551,A
1020180043307,1007823580000,B1
1020180043307,1020000021703,A
1020160106749,1020150078412,A
1020060067725,1020030006406,A
1020060067725,1020030070159,A
1020060067725,2003445810000,Y1
1020060067725,2003742280000,Y1
1020190025854,1014762480000,B1
1020190025854,1020150104798,A
1020190025854,1020180004625,A
1020130051549,1020090005682,A
1020070108765,2020000000015,U
1020070108765,1020040070904,A
1020090004760,2002262660000,Y1
1020090004760,2002616700000,Y1
1020090004760,1020100007586,A
1020147011718,1019830008096,A
1020147011718,1020040017452,A
1020160061174,1020140147446,A
1020160061174,2003479990000,Y1
1020160061174,1020150112206,A
1020210114836,1020080059968,A
1020210114836,2019980008882,U
1020210114836,2020100005323,U
1020160145953,1016305930000,B1
1020160145953,1020150000221,A
1020160145953,1015761050000,B1
1020160145953,1011486960000,B1
1020150131685,1008070570000,B1
1020150131685,1020130085090,A
1020150131685,2002063380000,Y1
1020150131685,1008635940000,B1
1020150131685,1020130044196,A
1020190010240,1016898690000,B1
1020190010240,2002631280000,Y1
1020190010240,2003962140000,Y1
1020190010240,1006896560000,B1
1020190010240,1020170093646,A
1020190094633,1015621720000,B1
1020190094633,1020180043977,A
1020220118609,1020140051522,A
1020220118609,2003911680000,Y1
1020200148634,1020080105316,A
1020200148634,2020090003442,U
1020140009566,1020110036197,A
1020140009566,2020000007116,U
1020140009566,2020110004693,U
1020140009566,2003164030000,Y1
1020080119641,1019950002487,B1
1020110008159,1019970061153,A
1020110008159,1020030036119,A
1020110008159,1020070030352,A
1020110008159,1020110004806,A
1020100111357,2003932810000,Y1
1020100111357,1008024750000,B1
1020100111357,1020040000192,A
1020100111357,2004472530000,Y1
1020070024900,1001802110000,B1
1020070024900,2003179430000,Y1
1020090027181,1020090053159,A
1020090027181,1020100020538,A
1020080122400,1008452980000,B1
